id;season;year;date;homeTeam;awayTeam;name;time;type;home;numpen;goaldiff;pendiff;ppgoal;capacity;reason;month;inRow;timebetpens;referees;gf1;ga1;pf1;pa1;gf2;ga2;pf2;pa2
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Teemu Nurmi;6.21;2;0;1;0;0;0;0;korkea maila;2;0;;Marko Kovanen-Tom Laaksonen;;;;;2.55;2.6;3.15;3.28
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Juho Tommila;11.49;2;0;2;0;-1;0;0;koukkaaminen;2;-1;5.28;Marko Kovanen-Tom Laaksonen;2.58;2.2;3.27;3.37;2.55;2.6;3.15;3.28
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Mike Brennan;16.15;2;1;3;-1;-2;0;0;korkea maila;2;-2;4.66;Marko Kovanen-Tom Laaksonen;2.58;2.2;3.27;3.37;2.58;2.2;3.27;3.37
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Ilkka Mikkola;34.34;2;0;4;-3;-1;1;0;estäminen;2;1;18.19;Marko Kovanen-Tom Laaksonen;2.55;2.6;3.15;3.28;2.55;2.6;3.15;3.28
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Antti Jaatinen;46.44;2;0;5;-4;-2;0;0;kampitus;2;-1;12.1;Marko Kovanen-Tom Laaksonen;2.58;2.2;3.27;3.37;2.55;2.6;3.15;3.28
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Tuomas Vänttinen;54.03;2;1;6;-4;-3;0;0;kampitus;2;-2;7.59;Marko Kovanen-Tom Laaksonen;2.58;2.2;3.27;3.37;2.58;2.2;3.27;3.37
7706;2015-2016;2016;16.10.2015;Sport;Lukko;Nestori Lähde;59.17;2;0;7;-5;-2;1;0;väkivaltaisuus;2;1;5.14;Marko Kovanen-Tom Laaksonen;2.55;2.6;3.15;3.28;2.55;2.6;3.15;3.28
7707;2015-2016;2016;16.10.2015;Tappara;KooKoo;Olli Julkunen;6.24;2;0;1;0;0;0;0;kampitus;2;0;;Joonas Kova-Jari Leppäalho;;;;;2.95;2.27;3.33;3.23
7707;2015-2016;2016;16.10.2015;Tappara;KooKoo;Kristian Kuusela;17.1;2;1;2;3;-1;0;0;korkea maila;2;-1;10.86;Joonas Kova-Jari Leppäalho;2.15;2.65;3.07;3.22;2.15;2.65;3.07;3.22
7707;2015-2016;2016;16.10.2015;Tappara;KooKoo;Joukkuerangaistus;19.56;2;1;3;3;0;0;0;liian monta pelaajaa jäällä;2;1;2.46;Joonas Kova-Jari Leppäalho;2.95;2.27;3.33;3.23;2.15;2.65;3.07;3.22
7707;2015-2016;2016;16.10.2015;Tappara;KooKoo;Markus Västilä;27.27;2;0;4;4;1;0;0;kiinnipitäminen;2;2;7.71;Joonas Kova-Jari Leppäalho;2.95;2.27;3.33;3.23;2.95;2.27;3.33;3.23
7707;2015-2016;2016;16.10.2015;Tappara;KooKoo;Toni Hyvärinen;31.33;2;0;5;5;0;1;0;kampitus;2;-1;4.06;Joonas Kova-Jari Leppäalho;2.15;2.65;3.07;3.22;2.95;2.27;3.33;3.23
7707;2015-2016;2016;16.10.2015;Tappara;KooKoo;Mikael Kurki;57.37;2;0;6;5;-1;1;0;kiinnipitäminen;2;-2;26.04;Joonas Kova-Jari Leppäalho;2.15;2.65;3.07;3.22;2.95;2.27;3.33;3.23
7708;2015-2016;2016;16.10.2015;TPS;HIFK;Juuso Puustinen;11.19;2;0;1;1;0;0;0;koukkaaminen;2;0;;Timo Favorin-Jari-Pekka Pajula;;;;;2.5;2.53;3.52;3.95
7708;2015-2016;2016;16.10.2015;TPS;HIFK;Lauri Tukonen;16.37;2;1;2;1;-1;0;0;kampitus;2;-1;5.18;Timo Favorin-Jari-Pekka Pajula;3.1;2.18;3.82;3.43;3.1;2.18;3.82;3.43
7708;2015-2016;2016;16.10.2015;TPS;HIFK;Lauri Tukonen;20.23;2;1;3;1;0;0;0;koukkaaminen;2;1;3.86;Timo Favorin-Jari-Pekka Pajula;2.5;2.53;3.52;3.95;3.1;2.18;3.82;3.43
7708;2015-2016;2016;16.10.2015;TPS;HIFK;Patrik Moisio;47.59;2;1;6;0;1;0;0;korkea maila;2;2;27.36;Timo Favorin-Jari-Pekka Pajula;2.5;2.53;3.52;3.95;3.1;2.18;3.82;3.43
7709;2015-2016;2016;16.10.2015;Ässät;SaiPa;Semir Ben-Amor;14.04;2;1;1;0;0;0;0;korkea maila;2;0;;Lassi Heikkinen-Mikko Kaukokari;;;;;2.97;2.43;3.78;3.77
7709;2015-2016;2016;16.10.2015;Ässät;SaiPa;Joukkuerangaistus;20.38;2;0;2;0;1;0;0;liian monta pelaajaa jäällä;2;1;6.34;Lassi Heikkinen-Mikko Kaukokari;2.38;2.7;3;3.45;2.38;2.7;3;3.45
7709;2015-2016;2016;16.10.2015;Ässät;SaiPa;Johan Larsson;27.34;2;0;3;1;0;1;0;kampitus;2;-1;6.96;Lassi Heikkinen-Mikko Kaukokari;2.97;2.43;3.78;3.77;2.38;2.7;3;3.45
7709;2015-2016;2016;16.10.2015;Ässät;SaiPa;Troy Vance;28.51;2;1;4;1;-1;0;0;kampitus;2;-2;1.17;Lassi Heikkinen-Mikko Kaukokari;2.97;2.43;3.78;3.77;2.97;2.43;3.78;3.77
7709;2015-2016;2016;16.10.2015;Ässät;SaiPa;Lasse Lappalainen;43.1;2;0;5;0;0;0;0;kampitus;2;1;14.59;Lassi Heikkinen-Mikko Kaukokari;2.38;2.7;3;3.45;2.38;2.7;3;3.45
7709;2015-2016;2016;16.10.2015;Ässät;SaiPa;Aleksi Saarela;44.23;2;1;6;1;-1;1;0;estäminen;2;-1;1.13;Lassi Heikkinen-Mikko Kaukokari;2.97;2.43;3.78;3.77;2.97;2.43;3.78;3.77
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Johan Larsson;18.28;2;0;1;1;0;0;0;kiinnipitäminen;2;0;;Aaro Brännare-Timo Metsälä;;;;;2.07;2.72;3.73;3.83
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Ville Hämäläinen;19.54;2;0;2;1;-1;0;0;poikittainen maila;2;-1;1.26;Aaro Brännare-Timo Metsälä;2.97;2.43;3.78;3.77;2.07;2.72;3.73;3.83
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Eero Savilahti;31.09;2;1;3;0;-2;0;0;huitominen;2;-2;11.55;Aaro Brännare-Timo Metsälä;2.97;2.43;3.78;3.77;2.97;2.43;3.78;3.77
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Sam Lofquist;31.09;2;0;4;0;-1;0;0;väkivaltaisuus;2;1;0;Aaro Brännare-Timo Metsälä;2.07;2.72;3.73;3.83;2.07;2.72;3.73;3.83
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Eero Savilahti;31.09;2;1;5;0;-2;0;0;väkivaltaisuus;2;-1;0;Aaro Brännare-Timo Metsälä;2.97;2.43;3.78;3.77;2.97;2.43;3.78;3.77
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Tommi Jokinen;37.44;2;0;6;-2;-1;1;0;huitominen;2;1;6.35;Aaro Brännare-Timo Metsälä;2.07;2.72;3.73;3.83;2.07;2.72;3.73;3.83
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Sam Lofquist;45.47;2;0;7;-2;-2;0;0;estäminen;2;-1;8.03;Aaro Brännare-Timo Metsälä;2.97;2.43;3.78;3.77;2.07;2.72;3.73;3.83
7710;2015-2016;2016;17.10.2015;Ilves;SaiPa;Marcus Fagerudd;58.48;2;1;8;-1;-3;1;0;kampitus;2;-2;13.01;Aaro Brännare-Timo Metsälä;2.97;2.43;3.78;3.77;2.97;2.43;3.78;3.77
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Victor Westermarck;7.47;2;0;1;-1;0;0;0;kiinnipitäminen;2;0;;Tuomas Pöyhönen-Teemu Salminen;;;;;2.15;2.65;3.07;3.22
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Jan-Mikael Juutilainen;11.13;2;1;2;-1;-1;0;0;kampitus;2;-1;3.66;Tuomas Pöyhönen-Teemu Salminen;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Marlo Koponen;23.16;2;1;3;-1;0;0;0;huitominen;2;1;12.03;Tuomas Pöyhönen-Teemu Salminen;2.15;2.65;3.07;3.22;1.8;2.8;3.48;3.78
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Joukkuerangaistus;36.14;2;0;4;-1;1;0;0;liian monta pelaajaa jäällä;2;2;12.98;Tuomas Pöyhönen-Teemu Salminen;2.15;2.65;3.07;3.22;2.15;2.65;3.07;3.22
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Mikael Kurki;50.49;2;1;5;0;0;1;0;kiinnipitäminen;2;-1;14.35;Tuomas Pöyhönen-Teemu Salminen;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Ville Korhonen;60.43;2;0;6;0;1;0;0;poikittainen maila;2;1;9.94;Tuomas Pöyhönen-Teemu Salminen;2.15;2.65;3.07;3.22;2.15;2.65;3.07;3.22
7711;2015-2016;2016;17.10.2015;KooKoo;Blues;Josh Green;64.59;2;1;7;0;0;0;0;koukkaaminen;2;-1;4.16;Tuomas Pöyhönen-Teemu Salminen;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7712;2015-2016;2016;17.10.2015;Lukko;JYP;Valtteri Kemiläinen;6.25;2;0;1;-1;0;0;0;huitominen;2;0;;Jani Luoma-aho-Anssi Salonen;;;;;2.58;2.2;3.27;3.37
7712;2015-2016;2016;17.10.2015;Lukko;JYP;Valtteri Kemiläinen;20.41;2;0;2;-1;-1;0;0;mailasta kiinnipitäminen;2;-1;14.16;Jani Luoma-aho-Anssi Salonen;2.6;2.32;3.72;3.13;2.58;2.2;3.27;3.37
7712;2015-2016;2016;17.10.2015;Lukko;JYP;Filip Riska;35.08;2;1;3;-1;-2;0;0;estäminen;2;-2;14.67;Jani Luoma-aho-Anssi Salonen;2.6;2.32;3.72;3.13;2.6;2.32;3.72;3.13
7712;2015-2016;2016;17.10.2015;Lukko;JYP;Mikko Luoma;47.4;2;0;6;-1;-1;0;0;estäminen;2;1;12.32;Jani Luoma-aho-Anssi Salonen;2.58;2.2;3.27;3.37;2.58;2.2;3.27;3.37
7712;2015-2016;2016;17.10.2015;Lukko;JYP;Aleksi Salonen;50.23;2;0;7;-1;-2;0;0;pelin viivyttäminen - kiekko katsomoon;2;-1;2.83;Jani Luoma-aho-Anssi Salonen;2.6;2.32;3.72;3.13;2.58;2.2;3.27;3.37
7713;2015-2016;2016;17.10.2015;Pelicans;HIFK;Robert Leino;13.16;2;0;1;1;0;0;0;korkea maila;2;0;;Jari Levonen-Jari Suorsa;;;;;2.42;2.85;3.82;4.52
7713;2015-2016;2016;17.10.2015;Pelicans;HIFK;Hannes Björninen;13.39;2;1;2;2;-1;0;0;kampitus;2;-1;0.23;Jari Levonen-Jari Suorsa;3.1;2.18;3.82;3.43;3.1;2.18;3.82;3.43
7713;2015-2016;2016;17.10.2015;Pelicans;HIFK;Joonas Alanne;25.07;2;1;3;2;0;0;0;koukkaaminen;2;1;11.68;Jari Levonen-Jari Suorsa;2.42;2.85;3.82;4.52;3.1;2.18;3.82;3.43
7713;2015-2016;2016;17.10.2015;Pelicans;HIFK;Arttu Luttinen;25.34;2;0;4;1;1;1;0;huitominen;2;2;0.27;Jari Levonen-Jari Suorsa;2.42;2.85;3.82;4.52;2.42;2.85;3.82;4.52
7713;2015-2016;2016;17.10.2015;Pelicans;HIFK;Marko Pöyhönen;36.17;2;1;5;0;0;0;0;laitataklaus;2;-1;10.83;Jari Levonen-Jari Suorsa;3.1;2.18;3.82;3.43;3.1;2.18;3.82;3.43
7714;2015-2016;2016;18.10.2015;Blues;KalPa;Mikko Jokela;6.28;2;0;1;0;0;0;0;poikittainen maila;2;0;;Petri Lindqvist-Jouni Saukkonen;;;;;1.8;2.8;3.48;3.78
7714;2015-2016;2016;18.10.2015;Blues;KalPa;Roope Talaja;17.46;2;1;2;0;-1;0;0;väkivaltaisuus;2;-1;11.18;Petri Lindqvist-Jouni Saukkonen;2.15;2.12;4.17;3.5;2.15;2.12;4.17;3.5
7714;2015-2016;2016;18.10.2015;Blues;KalPa;Ilmari Pitkänen;39.17;2;1;5;0;0;0;0;väkivaltaisuus;2;1;21.71;Petri Lindqvist-Jouni Saukkonen;1.8;2.8;3.48;3.78;2.15;2.12;4.17;3.5
7714;2015-2016;2016;18.10.2015;Blues;KalPa;Mikko Nuutinen;39.17;2;0;6;0;1;0;0;väkivaltaisuus;2;2;0;Petri Lindqvist-Jouni Saukkonen;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7714;2015-2016;2016;18.10.2015;Blues;KalPa;Ilmari Pitkänen;39.17;2;1;7;0;0;0;0;väkivaltaisuus;2;-1;0;Petri Lindqvist-Jouni Saukkonen;2.15;2.12;4.17;3.5;2.15;2.12;4.17;3.5
7714;2015-2016;2016;18.10.2015;Blues;KalPa;Patrick Davis;56.1;2;0;8;-1;1;0;0;koukkaaminen;2;1;16.93;Petri Lindqvist-Jouni Saukkonen;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7715;2015-2016;2016;18.10.2015;HPK;JYP;Juhani Jasu;8.1;2;1;1;-1;0;0;0;huitominen;2;0;;Stefan Fonselius-Mikko Vanninen;;;;;2.6;2.32;3.72;3.13
7715;2015-2016;2016;18.10.2015;HPK;JYP;Tuomas Pihlman;21.5;2;0;2;-1;1;0;0;estäminen;2;1;13.4;Stefan Fonselius-Mikko Vanninen;2.08;2.8;3.47;3.15;2.08;2.8;3.47;3.15
7715;2015-2016;2016;18.10.2015;HPK;JYP;Juhani Jasu;26.5;2;1;3;-1;0;0;0;koukkaaminen;2;-1;5;Stefan Fonselius-Mikko Vanninen;2.6;2.32;3.72;3.13;2.6;2.32;3.72;3.13
7715;2015-2016;2016;18.10.2015;HPK;JYP;Vojtech Polak;34.56;2;1;4;-1;1;0;0;kampitus;2;1;8.06;Stefan Fonselius-Mikko Vanninen;2.08;2.8;3.47;3.15;2.6;2.32;3.72;3.13
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Henrik Koivisto;4.32;2;1;1;0;0;0;0;korkea maila;2;0;;Jukka Hakkarainen-Lassi Heikkinen;;;;;2.97;2.1;3.57;3.27
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Jesse Puljujärvi;6.02;2;0;2;0;1;0;0;korkea maila;2;1;1.7;Jukka Hakkarainen-Lassi Heikkinen;2.55;2.6;3.15;3.28;2.55;2.6;3.15;3.28
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Mika Pyörälä;20.51;2;0;3;1;0;0;0;väkivaltaisuus;2;-1;14.49;Jukka Hakkarainen-Lassi Heikkinen;2.97;2.1;3.57;3.27;2.55;2.6;3.15;3.28
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Taneli Ronkainen;31.2;2;0;4;1;-1;0;0;kampitus;2;-2;10.69;Jukka Hakkarainen-Lassi Heikkinen;2.97;2.1;3.57;3.27;2.55;2.6;3.15;3.28
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Tomi Körkkö;33.36;2;1;5;2;-2;0;0;kampitus;2;-3;2.16;Jukka Hakkarainen-Lassi Heikkinen;2.97;2.1;3.57;3.27;2.97;2.1;3.57;3.27
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Jani Hakanpää;37.36;2;0;6;2;-1;0;0;ryntäys;2;1;4;Jukka Hakkarainen-Lassi Heikkinen;2.55;2.6;3.15;3.28;2.55;2.6;3.15;3.28
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Mikko Pukka;44.3;2;1;7;3;-2;1;0;koukkaaminen;2;-1;6.94;Jukka Hakkarainen-Lassi Heikkinen;2.97;2.1;3.57;3.27;2.97;2.1;3.57;3.27
7716;2015-2016;2016;18.10.2015;Sport;Kärpät;Jani Hakanpää;53.14;2;0;8;2;-1;1;0;poikittainen maila;2;1;8.84;Jukka Hakkarainen-Lassi Heikkinen;2.55;2.6;3.15;3.28;2.55;2.6;3.15;3.28
7717;2015-2016;2016;18.10.2015;Ässät;TPS;Josh Gratton;15.39;2;1;1;-1;0;0;0;poikittainen maila;2;0;;Marko Kovanen-Tom Laaksonen;;;;;2.5;2.53;3.52;3.95
7717;2015-2016;2016;18.10.2015;Ässät;TPS;Juha Kiilholma;22.08;2;1;2;-1;1;0;0;kampitus;2;1;6.69;Marko Kovanen-Tom Laaksonen;2.38;2.7;3;3.45;2.5;2.53;3.52;3.95
7717;2015-2016;2016;18.10.2015;Ässät;TPS;Dave Spina;26.18;2;0;3;-2;2;1;0;polvitaklaus;2;2;4.1;Marko Kovanen-Tom Laaksonen;2.38;2.7;3;3.45;2.38;2.7;3;3.45
7718;2015-2016;2016;20.10.2015;JYP;Kärpät;Jani Tuppurainen;18.46;2;1;1;0;0;0;0;huitominen;2;0;;Timo Favorin-Jari Leppäalho;;;;;2.97;2.1;3.57;3.27
7718;2015-2016;2016;20.10.2015;JYP;Kärpät;Lasse Kukkonen;21;2;0;2;0;1;0;0;pelin viivyttäminen - maalin siirtäminen;2;1;2.54;Timo Favorin-Jari Leppäalho;2.6;2.32;3.72;3.13;2.6;2.32;3.72;3.13
7718;2015-2016;2016;20.10.2015;JYP;Kärpät;Aleksi Rekonen;35.49;2;0;3;-1;0;0;0;kampitus;2;-1;14.49;Timo Favorin-Jari Leppäalho;2.97;2.1;3.57;3.27;2.6;2.32;3.72;3.13
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Saku Salmela;4.54;2;0;1;0;0;0;0;koukkaaminen;2;0;;Mikko Kaukokari-Joonas Kova;;;;;2.5;2.53;3.52;3.95
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Eemeli Suomi;9.33;2;0;2;0;-1;0;0;kampitus;2;-1;4.79;Mikko Kaukokari-Joonas Kova;2.07;2.72;3.73;3.83;2.5;2.53;3.52;3.95
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Tomi Kallio;13.51;2;1;3;0;-2;0;0;kampitus;2;-2;4.18;Mikko Kaukokari-Joonas Kova;2.07;2.72;3.73;3.83;2.07;2.72;3.73;3.83
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Markus Jokinen;31.51;2;0;4;1;-1;0;0;korkea maila;2;1;18;Mikko Kaukokari-Joonas Kova;2.5;2.53;3.52;3.95;2.5;2.53;3.52;3.95
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Markus Jokinen;31.51;2;0;5;1;-2;0;0;korkea maila;2;-1;0;Mikko Kaukokari-Joonas Kova;2.07;2.72;3.73;3.83;2.5;2.53;3.52;3.95
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Kai Kantola;35.37;2;0;6;2;-3;0;0;koukkaaminen;2;-2;3.86;Mikko Kaukokari-Joonas Kova;2.07;2.72;3.73;3.83;2.5;2.53;3.52;3.95
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Niklas Friman;44.15;2;1;7;2;-4;0;0;kiinnipitäminen;2;-3;8.78;Mikko Kaukokari-Joonas Kova;2.07;2.72;3.73;3.83;2.07;2.72;3.73;3.83
7719;2015-2016;2016;20.10.2015;TPS;Ilves;Tadas Kumeliauskas;56.18;2;1;8;3;-3;0;0;kampitus;2;1;12.03;Mikko Kaukokari-Joonas Kova;2.5;2.53;3.52;3.95;2.07;2.72;3.73;3.83
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Hannes Björninen;8.29;2;0;1;0;0;0;0;kiinnipitäminen;2;0;;Timo Favorin-Jari-Pekka Pajula;;;;;1.8;2.8;3.48;3.78
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Juha-Pekka Pietilä;15.08;2;0;2;0;-1;0;0;koukkaaminen;2;-1;6.79;Timo Favorin-Jari-Pekka Pajula;2.42;2.85;3.82;4.52;1.8;2.8;3.48;3.78
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Kimi Koivisto;22.24;2;0;3;1;-2;1;0;estäminen;2;-2;7.16;Timo Favorin-Jari-Pekka Pajula;2.42;2.85;3.82;4.52;1.8;2.8;3.48;3.78
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Jussi Makkonen;28.53;2;1;6;2;-3;0;0;huitominen;2;-3;6.29;Timo Favorin-Jari-Pekka Pajula;2.42;2.85;3.82;4.52;2.42;2.85;3.82;4.52
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Siim Liivik;46.26;2;1;7;2;-2;0;0;väkivaltaisuus;2;1;17.73;Timo Favorin-Jari-Pekka Pajula;1.8;2.8;3.48;3.78;2.42;2.85;3.82;4.52
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Jere Seppälä;46.26;2;1;8;2;-1;0;0;estäminen;2;2;0;Timo Favorin-Jari-Pekka Pajula;1.8;2.8;3.48;3.78;2.42;2.85;3.82;4.52
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Dane Byers;46.26;5;0;9;2;0;0;0;väkivaltaisuus;2;3;0;Timo Favorin-Jari-Pekka Pajula;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Siim Liivik;53.17;2;1;10;1;-1;0;0;väkivaltaisuus;2;-1;6.91;Timo Favorin-Jari-Pekka Pajula;2.42;2.85;3.82;4.52;2.42;2.85;3.82;4.52
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Ben Blood;53.17;5;0;11;1;0;0;0;väkivaltaisuus;2;1;0;Timo Favorin-Jari-Pekka Pajula;1.8;2.8;3.48;3.78;1.8;2.8;3.48;3.78
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Ben Blood;53.17;2;0;12;1;-1;0;0;poikittainen maila;2;-1;0;Timo Favorin-Jari-Pekka Pajula;2.42;2.85;3.82;4.52;1.8;2.8;3.48;3.78
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Kim Hirschovits;60.54;2;1;13;0;-2;0;0;korkea maila;2;-2;7.37;Timo Favorin-Jari-Pekka Pajula;2.42;2.85;3.82;4.52;2.42;2.85;3.82;4.52
7720;2015-2016;2016;21.10.2015;Blues;Pelicans;Kalle Kaijomaa;65;2;1;14;0;-1;0;0;koukkaaminen;2;1;4.46;Timo Favorin-Jari-Pekka Pajula;1.8;2.8;3.48;3.78;2.42;2.85;3.82;4.52
7721;2015-2016;2016;21.10.2015;KooKoo;HIFK;Joukkuerangaistus;33.46;2;0;1;-1;0;0;0;liian monta pelaajaa jäällä;2;0;;Jussi Leppänen-Jouni Saukkonen;;;;;2.15;2.65;3.07;3.22
7721;2015-2016;2016;21.10.2015;KooKoo;HIFK;Marlo Koponen;44.32;2;1;2;-1;-1;0;0;koukkaaminen;2;-1;10.86;Jussi Leppänen-Jouni Saukkonen;3.1;2.18;3.82;3.43;3.1;2.18;3.82;3.43
7722;2015-2016;2016;21.10.2015;Tappara;Sport;Sami Blomqvist;7.43;2;0;1;0;0;0;0;kampitus;2;0;;Jari Levonen-Jani Luoma-aho;;;;;2.95;2.27;3.33;3.23
7722;2015-2016;2016;21.10.2015;Tappara;Sport;Stephen Dixon;34.37;2;1;2;1;-1;0;0;huitominen;2;-1;26.94;Jari Levonen-Jani Luoma-aho;2.55;2.6;3.15;3.28;2.55;2.6;3.15;3.28
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Ilkka Mikkola;1.24;2;1;1;0;0;0;0;kiinnipitäminen;2;0;;Timo Metsälä-Teemu Salminen;;;;;2.15;2.12;4.17;3.5
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Ilkka Mikkola;4.52;2;1;2;0;1;0;0;koukkaaminen;2;1;3.28;Timo Metsälä-Teemu Salminen;2.58;2.2;3.27;3.37;2.15;2.12;4.17;3.5
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Santeri Lukka;26.29;2;0;5;0;2;0;0;koukkaaminen;2;2;21.77;Timo Metsälä-Teemu Salminen;2.58;2.2;3.27;3.37;2.58;2.2;3.27;3.37
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Patrick Davis;29.45;2;0;6;0;1;0;0;korkea maila;2;-1;3.16;Timo Metsälä-Teemu Salminen;2.15;2.12;4.17;3.5;2.58;2.2;3.27;3.37
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Juho Tommila;34.08;2;1;7;0;0;0;0;kampitus;2;-2;4.63;Timo Metsälä-Teemu Salminen;2.15;2.12;4.17;3.5;2.15;2.12;4.17;3.5
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Juuso Riikola;49.02;2;0;8;-1;1;0;0;koukkaaminen;2;1;14.94;Timo Metsälä-Teemu Salminen;2.58;2.2;3.27;3.37;2.58;2.2;3.27;3.37
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Janne Niskala;50.38;2;1;9;-1;0;0;0;huitominen;2;-1;1.36;Timo Metsälä-Teemu Salminen;2.15;2.12;4.17;3.5;2.15;2.12;4.17;3.5
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Antti Halonen;55.22;2;0;10;-1;1;0;0;kampitus;2;1;4.84;Timo Metsälä-Teemu Salminen;2.58;2.2;3.27;3.37;2.58;2.2;3.27;3.37
7723;2015-2016;2016;22.10.2015;Lukko;KalPa;Juuso Riikola;58.3;2;0;11;-1;0;0;0;korkea maila;2;-1;3.08;Timo Metsälä-Teemu Salminen;2.15;2.12;4.17;3.5;2.58;2.2;3.27;3.37
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;Henrik Tallinder;0.26;2;0;1;0;0;0;0;koukkaaminen;2;0;;Tom Laaksonen-Tuomas Pöyhönen;;;;;2.97;2.43;3.78;3.77
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;Elias Karvonen;12.24;2;0;2;0;-1;0;0;kampitus;2;-1;11.98;Tom Laaksonen-Tuomas Pöyhönen;2.5;2.53;3.52;3.95;2.97;2.43;3.78;3.77
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;Ville-Vesa Vainiola;16.33;2;0;3;0;-2;0;0;kiinnipitäminen;2;-2;4.09;Tom Laaksonen-Tuomas Pöyhönen;2.5;2.53;3.52;3.95;2.97;2.43;3.78;3.77
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;David McIntyre;21.28;2;1;4;0;-3;0;0;laitataklaus;2;-3;4.95;Tom Laaksonen-Tuomas Pöyhönen;2.5;2.53;3.52;3.95;2.5;2.53;3.52;3.95
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;Tomas Mojzis;27.37;2;0;5;-2;-2;1;0;kampitus;2;1;6.09;Tom Laaksonen-Tuomas Pöyhönen;2.97;2.43;3.78;3.77;2.97;2.43;3.78;3.77
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;Simon Backman;46.33;2;1;6;-3;-3;0;0;korkea maila;2;-1;18.96;Tom Laaksonen-Tuomas Pöyhönen;2.5;2.53;3.52;3.95;2.5;2.53;3.52;3.95
7724;2015-2016;2016;22.10.2015;SaiPa;TPS;Simon Backman;46.33;2;1;7;-3;-2;0;0;korkea maila;2;1;0;Tom Laaksonen-Tuomas Pöyhönen;2.97;2.43;3.78;3.77;2.5;2.53;3.52;3.95
7725;2015-2016;2016;22.10.2015;Ässät;Sport;Mikko Pukka;22.43;2;0;1;-1;0;0;0;pelin viivyttäminen - kiekko katsomoon;2;0;;Mikko Kaukokari-Mikko Vanninen;;;;;2.38;2.7;3;3.45
